system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
0000000000000000255f,,,0.4123105743493438,3.386052265964302E-4,,,,,,LLC,31aa02e4-d958-4958-8fa0-ce1f4f588b6c,0.5865509600530245,4.8169810112808266E-4,105920,264800,193600,77440,1,193600,17 02230007122,Residential - Single Family,Hills Park,Hills Park,31.1,48335,ENGINEERED INVESTMENTS LLC,,17 022300071220,2191 ROCKBRIDGE RD # 1802,,STONE MOUNTAIN,GA,30087,0.351696253,0.141262353,0.134948097,R2639,1762 PLYMOUTH AVE NW,ATLANTA,GA,30318,,8929.630615,413.84334781503594,458400,,Fulton,R-4A,338.6052265964302,481.69810112808267,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4399276079836,33.80312517045812],[-84.43943715346113,33.80305833219601],[-84.43938363743027,33.803192088256566],[-84.4397983052784,33.80330801112259],[-84.439860713497,33.8032188258591],[-84.4399276079836,33.80312517045812]]]}"
000000000000000025dc,,,0.6325500081493651,4.500683532808343E-4,,,,,,LLC,5cc97372-f34f-4177-9dca-6a97554542e3,0.36658257062008004,2.6082872780783505E-4,70240,175600,115700,46280,1,115700,17 02230007127,Residential - Single Family,Hills Park,Hills Park,31.1,141007,PACES UNITED LLC,,17 022300071279,1763 WENLOCK AVE NW,,,,,0.351696253,0.141262353,0.134948097,R2639,1775 WENLOCK AVE NW,ATLANTA,GA,30318,,7509.170166,426.2773974,291300,,Fulton,R-4A,450.0683532808343,260.82872780783504,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4402575929629,33.803602282920316],[-84.440217456506,33.80358000540935],[-84.43978492635769,33.80336151802027],[-84.43976706108752,33.803352644373476],[-84.43976265485414,33.803352615959916],[-84.43972251805842,33.80341060980132],[-84.43969576017933,33.803446270998336],[-84.43970024653116,33.80344621807711],[-84.43973589699337,33.803468548709816],[-84.44010153329157,33.80368258168714],[-84.4401327773042,33.80369596471849],[-84.4402575929629,33.803602282920316]]]}"
000000000000000025ef,,,0.7521210811805477,5.384153287722783E-4,,,,,,LLC,886bc70f-367c-4fa2-89b6-773cc9a68861,0.2461801322370848,1.7623114170338595E-4,125960,314900,116100,46440,1,116100,17 02230007128,Residential - Single Family,Hills Park,Hills Park,31.1,141008,PACES UNITED LLC,,17 022300071287,1763 WENLOCK AVE NW,,,,,0.351696253,0.141262353,0.134948097,R2639,1767 WENLOCK AVE NW,ATLANTA,GA,30318,,7712.746582,448.6990123,431000,,Fulton,R-4A,538.4153287722783,176.23114170338596,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4404448960651,33.80335707048788],[-84.44040475973644,33.8033481291291],[-84.4399276079836,33.803214361300576],[-84.4398785787386,33.80319652519476],[-84.43987409240042,33.80319657812456],[-84.439860713497,33.8032188258591],[-84.4398205767684,33.803272317823335],[-84.4398205767684,33.80327681983167],[-84.43985630727065,33.803290150053094],[-84.44031559450077,33.803468558920436],[-84.44036013707928,33.80348636281029],[-84.44040475973644,33.803423983681604],[-84.4404448960651,33.80335707048788]]]}"
000000000000000029be,,,0.3850091694031223,3.1785082192117094E-4,,,,,,LLC,e4c80323-f68f-4c61-9bc7-9d86ce23a934,0.6142697588698977,5.071207733592567E-4,40240,100600,136600,54640,1,136600,17 02230004003,Residential - Single Family,Hills Park,Hills Park,31.1,44153,SWR REAL ESTATE INVESTMENTS LLC,,17 022300040035,1401 CARROLL DR,,ATLANTA,GA,30318,0.351696253,0.141262353,0.134948097,R2639,1710 MARIETTA RD NW,ATLANTA,GA,30318,,9095.583252,471.329462,237200,,Fulton,R-4A,317.85082192117096,507.1207733592567,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44400322087421,33.80204607298072],[-84.44399881495922,33.801912341094095],[-84.44335666933584,33.80192126328323],[-84.44345031601077,33.80205501618602],[-84.44400322087421,33.80204607298072]]]}"
00000000000000000e7e,1,,0.004382018,4.929322099802542E-6,,,,,,LLC,32413b51-606b-4ab4-aa3e-169bb52097b0,0.9948095615238357,0.001119059,0,0,69100,27640,0,69100,14 00900008012,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127695,THORNTON & AIKEN GROUP LLC,,14 009000080129,3953 GLEN PARK DR,,ATLANTA,GA,30308,0.175600237,0.090847614,0.245667686,R2765,0 ASHWOOD AVE SW,ATLANTA,GA,30315,,12168.13062,525.6191508,69100,,Fulton,R-4,4.929322099802542,1119.0591414292653,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40190490689547,33.70514534198985],[-84.40189592841428,33.70458799305594],[-84.40169976429111,33.704587959876875],[-84.40170866263698,33.70514539010381],[-84.40190490689547,33.70514534198985]]]}"
00000000000000000e8d,1,,0.002682196,2.947285099473654E-6,,,,,,LLC,179ec0d2-20c0-4a3c-8ba1-4f54a2e52c29,0.9970356275958315,0.001095576,0,0,69100,27640,0,69100,14 00900008011,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127675,HUNTINGTON LAKEWOOD LLC,,14 009000080111,P O BOX 12427,,ATLANTA,GA,30355,0.175600237,0.090847614,0.245667686,R2765,0 ASHWOOD AVE SW,ATLANTA,GA,30315,,11832.25562,522.4351798,69100,,Fulton,R-4,2.947285099473654,1095.5756644633466,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40208768282173,33.704592417997475],[-84.40205200949477,33.704592419451835],[-84.40189592841428,33.70458799305594],[-84.40190490689547,33.70514534198985],[-84.40205649872362,33.7051498204076],[-84.4020965811089,33.70514984841345],[-84.40208768282173,33.704592417997475]]]}"
00000000000000000ec1,1,,0.041700491,4.689540385861022E-5,,,,,,LLC,797f5f2f-3158-4253-a763-d9b7ef37c3fd,0.9579034673673482,0.001077236,0,0,69100,27640,0,69100,14 00900008013,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127654,THORNTON & AIKEN GROUP LLC,,14 009000080137,3953 GLEN PARK DR,,LITHONIA,GA,30038,0.175600237,0.090847614,0.245667686,R2765,0 ASHWOOD AVE SW,ATLANTA,GA,30315,,12160.72559,525.4194437,69100,,Fulton,R-4,46.89540385861022,1077.236004193507,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40169976429111,33.704587959876875],[-84.40150351934811,33.70458350118475],[-84.40151249788921,33.70514093495675],[-84.40170866263698,33.70514539010381],[-84.40169976429111,33.704587959876875]]]}"
00000000000000000ed2,1,,5.311959324019218E-4,5.974248349666596E-7,,,,,,LLC,377fbf8f-c4c3-41d7-9b12-2b81406e1e30,0.9991779296384383,0.001123754,0,0,69100,27640,0,69100,14 00900008016,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127680,THORNTON & AIKEN GROUP LLC,,14 009000080160,3953 GLEN PARK DR,,LITHONIA,GA,30038,0.175600237,0.090847614,0.245667686,R2765,0 ASHWOOD AVE SW,ATLANTA,GA,30315,,12143.57324,524.8593853,69100,,Fulton,R-4,0.5974248349666595,1123.7542934815083,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40111559696435,33.70513640841391],[-84.40110669852875,33.704579063492766],[-84.40091053177316,33.70457902892923],[-84.40091943023845,33.70513645877068],[-84.40111559696435,33.70513640841391]]]}"
00000000000000000eea,1,,0.1464620505431637,1.6468374202987726E-4,,,,,,LLC,c8880ae6-c7ab-48fd-9cdc-93e9ca448b11,0.8528411871425909,9.589451843326003E-4,0,0,69100,27640,0,69100,14 00900008015,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127666,THORNTON & AIKEN GROUP LLC,,14 009000080152,3953 GLEN PARK DR,,LITHONIA,GA,30038,0.175600237,0.090847614,0.245667686,R2765,370 ASHWOOD AVE SW,ATLANTA,GA,30315,,12150.12183,525.0542548,69100,,Fulton,R-4,164.68374202987727,958.9451843326003,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40111559696435,33.70513640841391],[-84.40131184320177,33.705140867883195],[-84.40130286463004,33.70458351925173],[-84.40110669852875,33.704579063492766],[-84.40111559696435,33.70513640841391]]]}"
000000000000000017b5,1,,0.054694721,6.15076308608055E-5,,,,,,LLC,13f7d430-9be0-44b2-b234-ff24ceaf7932,0.9448895596071485,0.001062587,0,0,69100,27640,0,69100,14 00900008009,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127668,7 GRANDS INVESTORS LLC,,14 009000080095,641 N AVENUE # 3217,,ATLANTA,GA,30308,0.175600237,0.090847614,0.245667686,R2765,0 ASHWOOD AVE SW,ATLANTA,GA,30315,,12184.53857,526.1779756,69100,,Fulton,R-4,61.50763086,1062.5873475086455,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40230172232906,33.70514986210777],[-84.40249796460851,33.70515431950086],[-84.40248898621786,33.70459688526155],[-84.40229282407293,33.70459243157791],[-84.40230172232906,33.70514986210777]]]}"
0000000000000000280d,1,,0.033445694,4.5331015094822544E-5,,,,,,LLC,48cee761-c61f-457f-bf37-7ed0b7bdd9b5,0.9657552870792767,0.001308948,0,0,77100,30840,0,77100,14 00900007021,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127524,SOL PROPERTIES LLC,,14 009000070211,PO BOX 1889,,ATLANTA,GA,30315,0.175600237,0.090847614,0.245667686,R2765,372 PICKFAIR AVE SW,ATLANTA,GA,30315,,14472.60425,570.3709385,77100,,Fulton,R-4,45.33101509482255,1308.947809112656,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40157935591107,33.7038566955126],[-84.40186474421449,33.70385226295012],[-84.40193160183591,33.703268066783544],[-84.40176662210008,33.70326808451517],[-84.40157935591107,33.7038566955126]]]}"
00000000000000000bad,1,,0.5549827561704712,6.266997132716225E-4,,,,,,LLC,53be2652-1403-49de-8ca8-265c4058f091,0.4444090380606773,5.018372438267166E-4,115200,288000,69100,27640,1,69100,14 00900008045,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127656,DAG INVESTMENT GROUP LLC,,14 009000080459,2681 KENWOOD DR,,DULUTH,GA,30096,0.175600237,0.090847614,0.245667686,R2765,412 ASHWOOD AVE SW,ATLANTA,GA,30315,,12188.4873,526.3445929,357100,,Fulton,R-4,626.6997132716225,501.83724382671664,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40269412606918,33.70515877292409],[-84.40268522787242,33.70459692068298],[-84.40248898621786,33.70459688526155],[-84.40249796460851,33.70515431950086],[-84.40269412606918,33.70515877292409]]]}"
00000000000000000e4e,1,,0.5446105003050984,6.405822475986152E-4,,,,,,LLC,bc7f570c-9d72-4c96-8127-d7147df27c1a,0.4557629061351962,5.360778512727981E-4,236800,592000,69100,27640,1,69100,14 00900008010,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127634,7 GRANDS INVESTORS LLC,,14 009000080103,641 N AVENUE # 3217,,ATLANTA,GA,30308,0.175600237,0.090847614,0.245667686,R2765,400 ASHWOOD AVE SW,ATLANTA,GA,30315,,12516.65503,529.3168905,661100,,Fulton,R-4,640.5822475986153,536.0778512727981,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40230172232906,33.70514986210777],[-84.40229282407293,33.70459243157791],[-84.40208768282173,33.704592417997475],[-84.4020965811089,33.70514984841345],[-84.40230172232906,33.70514986210777]]]}"
00000000000000001116,1,,0.1670610415848733,1.6925410034527964E-4,,,,,,LLC,78992f80-e7a2-495c-a987-579255b4904c,0.8325266806735716,8.434554999422796E-4,79320,198300,68300,27320,1,68300,14 00900008021,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127663,ARJUN BORROWER LLC,,14 009000080210,4651 ROSWELL RD,,ATLANTA,GA,30328,0.175600237,0.090847614,0.245667686,R2765,309 PICKFAIR WAY SW,ATLANTA,GA,30315,,10964.31299,497.5955638,266600,,Fulton,R-4,169.25410034527965,843.4554999422796,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4005270146569,33.704739553404856],[-84.4005225253113,33.70457456310209],[-84.39996520246007,33.70457016989983],[-84.3998625877806,33.70472623069978],[-84.4005270146569,33.704739553404856]]]}"
000000000000000027fd,1,,0.007038882,1.0658919975570604E-5,,,,,,LLC,d6299933-a400-4e50-86a7-aa96af659144,0.992166237,0.001502429,69400,173500,79300,31720,1,79300,14 00900007022,Residential - Single Family,Lakewood Heights,Lakewood Heights,86.5,127586,TLF GROUP LLC,,14 009000070229,838 NOTTINGHAM DR SE,,ATLANTA,GA,30321,0.175600237,0.090847614,0.245667686,R2765,366 PICKFAIR AVE SW,ATLANTA,GA,30315,,16607.78662,669.3868053,252800,,Fulton,R-4,10.658919975570605,1502.429104151556,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40178449893541,33.7032190653222],[-84.4016774783379,33.70321906952807],[-84.4016061311647,33.70330818459502],[-84.40123151700239,33.70385668575032],[-84.40125380312458,33.703856673905555],[-84.40157935591107,33.7038566955126],[-84.40176662210008,33.70326808451517],[-84.40178449893541,33.7032190653222]]]}"
00000000000000000092,,,0.43284702181461016,2.2996762508656462E-4,,,,,,LLC,f17e2248-afb2-4075-aab9-0c91beb7ceb3,0.5663042368839545,3.0087221089496364E-4,78360,195900,55100,22040,1,55100,14 00730004051,Residential - Single Family,High Point,High Point,92.3,123707,DALE PURVES TRUST THE,,14 007300040512,28 FOREST AT DUKE DR,,DURHAM,NC,27705,0.006647531,0.003721196,0.017391304,R283,206 BOWEN CIR,ATLANTA,GA,30315,,5657.743652,296.3529852,251000,,Fulton,R-4B,229.96762508656462,300.87221089496364,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3951002680632,33.716716722664735],[-84.39509585847773,33.71671227195851],[-84.39509585847773,33.71670785102163],[-84.39509136871766,33.71670781761912],[-84.39509136871766,33.71670339668205],[-84.39509136871766,33.71669889072675],[-84.39508687895724,33.71669885732409],[-84.39508246937079,33.71669440661666],[-84.39507797960968,33.716689952276035],[-84.39496204744556,33.71663649389393],[-84.39495755767528,33.716632039546624],[-84.39495314807911,33.71663200977184],[-84.39494865830815,33.716631976363956],[-84.39494424871134,33.71663203160689],[-84.39494424871134,33.716627525648924],[-84.39493975893969,33.71662757725878],[-84.39493526916772,33.71662754385037],[-84.39493085956988,33.716623093134686],[-84.39492636979722,33.71662305972595],[-84.39492188002421,33.7166231113351],[-84.39492188002421,33.71661860537681],[-84.3949174704254,33.71661866061877],[-84.3949129806517,33.71661862720951],[-84.3949085710522,33.71661859743304],[-84.39490408127784,33.71661414308309],[-84.39489959150313,33.7166141946914],[-84.39489518190264,33.71661416491442],[-84.39489069212725,33.71660971056381],[-84.39488628252609,33.7166096807865],[-84.39488179275003,33.71660973239412],[-84.39487730297361,33.716609698983476],[-84.39487289337144,33.71660975422372],[-84.39487289337144,33.716605248265026],[-84.39486840359436,33.716605214854056],[-84.39486391381693,33.71660526646098],[-84.39485950421376,33.71660523668262],[-84.39485501443565,33.716605288289195],[-84.39485060483182,33.71660525851049],[-84.39484611505303,33.71660522509862],[-84.3948416252739,33.7166007707459],[-84.39476137041412,33.7167613038608],[-84.3950289129125,33.71685495928351],[-84.3951002680632,33.716738997381036],[-84.3951002680632,33.7167345764454],[-84.3951002680632,33.71673007049155],[-84.3951002680632,33.716725649555485],[-84.3951002680632,33.71672122861922],[-84.3951002680632,33.716716722664735]]]}"
000000000000000003c9,,,0.3571165262186445,1.625570141092234E-4,,,,,,LLC,db6be31f-296f-468f-8a9e-f956901e7b8f,0.6424559790004276,2.9244159252094285E-4,70200,175500,53700,21480,1,53700,14 00730004021,Residential - Single Family,High Point,High Point,92.3,123729,DALLAS HARTLENA GEORGE REVOCABLE LIVING TRUST THE,,14 007300040215,710 ROSE BROOKE DR,,LAWRENCEVILLE,GA,30045,0.006647531,0.003721196,0.017391304,R283,1409 HIGH POINT AVE,ATLANTA,GA,30315,,4911.942383,282.6205421,229200,,Fulton,R-4B,162.5570141092234,292.44159252094283,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.39400331336694,33.71660078397906],[-84.39373135651793,33.716596365138706],[-84.39373576620562,33.71677025658593],[-84.39397661482862,33.716774710919736],[-84.39398102449793,33.71672117947287],[-84.39398102449793,33.71671675854203],[-84.39400331336694,33.71660078397906]]]}"
0000000000000000076f,,,0.13808192689855056,5.839222955600887E-4,,,,,,LLC,2bf801ea-843e-4508-a3df-f61c9315b647,0.8613504798275186,0.003642488,0,0,426900,170760,0,426900,17 01580003014,Residential - Single Family,Kingswood,Kingswood,6.9,37921,ARK PACES VALLEY LLC,,17 015800030142,171 MCCLAIN CIR,,ATLANTA,GA,30327,0.112165991,0.127124477,0.067193676,R2840,3532 PACES VALLEY RD NW,ATLANTA,GA,30327,,45359.90625,841.117746,426900,,Fulton,R-2,583.9222955600887,3642.4879110515085,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.41213852201105,33.851457385566476],[-84.41213403355206,33.85145293757407],[-84.4121296252438,33.8514439936771],[-84.41212513678413,33.8514351310483],[-84.41212064832412,33.851421683988754],[-84.41211624001484,33.851412824985395],[-84.41211175155415,33.85140387745651],[-84.41210726309312,33.851394929926684],[-84.41209836632113,33.85138162292379],[-84.41209387785906,33.8513726753915],[-84.4120894695478,33.85136373148602],[-84.4120805727731,33.85135483911712],[-84.41207608430967,33.85134589158186],[-84.41207159584593,33.851337028942574],[-84.41206269906853,33.8513280516732],[-84.41205821060376,33.8513191890319],[-84.41204931382434,33.85131021176005],[-84.41204041704357,33.851301319383765],[-84.41203592857708,33.851292371842405],[-84.4120270317943,33.851283479463646],[-84.41201813501016,33.85127458708351],[-84.41200915807345,33.85126560617723],[-84.41200474975581,33.851256747156434],[-84.41199585296829,33.851247854772446],[-84.41198687602818,33.85123887386227],[-84.41197797923796,33.85123439612004],[-84.41196908244639,33.851225503732266],[-84.41196010550219,33.8512166077153],[-84.41195120870792,33.851207715324755],[-84.4119423119123,33.85120323757867],[-84.41193341511534,33.85119434518574],[-84.41184869509837,33.85113184666302],[-84.41183971813577,33.85112295062954],[-84.41183082132328,33.85111847287188],[-84.41181743602625,33.851109547095106],[-84.41180405072619,33.85110512086309],[-84.41179964239316,33.851100676471724],[-84.41178625708903,33.85109616534025],[-84.41177287178188,33.851091739104206],[-84.41175948647165,33.851087312866476],[-84.41174610115839,33.851082801729945],[-84.41173271584206,33.85107837548884],[-84.4117193305227,33.85107836389673],[-84.4117059452003,33.85107393765241],[-84.41169255987484,33.851073926057154],[-84.41155437825293,33.85106495459284],[-84.41153650438831,33.85106499449677],[-84.41152311902425,33.851064982881304],[-84.41150981380905,33.85106056024209],[-84.41126454845916,33.85106049452124],[-84.41126454845916,33.851247777332155],[-84.41126454845916,33.85126119104571],[-84.41126454845916,33.851274604757315],[-84.41126454845916,33.851287933570084],[-84.41126005993341,33.85130131388569],[-84.41126005993341,33.85131914222832],[-84.41126005993341,33.851332555931464],[-84.41125557140732,33.85134593624016],[-84.41125557140732,33.85135926504253],[-84.41125116303316,33.851372648975314],[-84.41124667450639,33.85138602927752],[-84.41124667450639,33.85140385760358],[-84.41124226613154,33.85141724152921],[-84.4112377776041,33.85143062182425],[-84.4112332890763,33.85144400211705],[-84.41122888070048,33.851457386035946],[-84.411224392172,33.85147076632425],[-84.4112199036432,33.8514841466103],[-84.41121549526635,33.85149753052245],[-84.41121100673685,33.851510910804016],[-84.41120210982918,33.851524261316186],[-84.41119762129865,33.85153764159299],[-84.41119321292014,33.85155102549595],[-84.4111842358574,33.851564372371854],[-84.41117982747788,33.85157775627009],[-84.41117533894567,33.85158672191414],[-84.41158114896376,33.85167589551474],[-84.41213852201105,33.851457385566476]]]}"
00000000000000000f1d,,,0,0,,,,,,LLC,4b0790d0-c68d-4ba7-b275-8b5f6d28c42a,0.9961479339430025,6.552566341091605E-6,0,0,100,40,0,100,17 0158  LL149,Residential - Single Family,Kingswood,Kingswood,6.9,36872,675 WEST PACES ASSOCIATES LLC,,17 0158  LL1490,P.O BOX 2458,,ALPHARETTA,GA,30005,0.112165991,0.127124477,0.067193676,R2840,0 WEST PACES FERRY RD NW,ATLANTA,GA,30327,,46891.80713,1397.957714,100,,Fulton,R-2,0,6.552566341091605,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4101854489125,33.849682653685825],[-84.41017647169583,33.84996801432791],[-84.41018096030434,33.84996804775731],[-84.4101854489125,33.849682653685825]]]}"
000000000000000010f2,,,0.001356576,2.982162833213806E-7,,,,,,LLC,210f4aac-2883-4cf1-af6f-3f9f3d5d21c2,0.9976789483913907,2.1931993889317782E-4,0,0,100,40,0,100,17 0158  LL150,Residential - Single Family,Kingswood,Kingswood,6.9,137226,675 WEST PACES ASSOCIATES LLC,,17 0158  LL1508,P.O BOX 2458,,ALPHARETTA,GA,30005,0.112165991,0.127124477,0.067193676,R2840,0 WEST PACES FERRY RD NW,ATLANTA,GA,30327,,48498.29639,1665.95859,100,,Fulton,R-2,0.2982162833213806,219.31993889317783,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""MultiPolygon"",""coordinates"":[[[[-84.40870499116608,33.84978074301967],[-84.40797813448349,33.84978526320862],[-84.4083215248877,33.84981202265892],[-84.4086871965906,33.84983877145444],[-84.40870499116608,33.84978074301967]]],[[[-84.40858010840111,33.85011518813664],[-84.40857121109516,33.85011962435588],[-84.40856680251964,33.85012409406918],[-84.40857121109516,33.85012853861404],[-84.40858010840111,33.85011518813664]]]]}"
0000000000000000141f,,,0.013579844,1.9169609025296044E-5,,,,,,LLC,420b0f05-ee42-44da-9d07-7d963857a0de,0.9851779079923633,0.001390699,0,0,1900,760,0,1900,17 0158  LL121,Residential - Single Family,Kingswood,Kingswood,6.9,37962,KHAMIS FAMILY LLC,,17 0158  LL1219,3575 PACES VALLEY RD,,ATLANTA,GA,30327,0.112165991,0.127124477,0.067193676,R2840,0 PACES VALLEY RD NW R,ATLANTA,GA,30327,,15268.98413,584.2813425,1900,R,Fulton,R-2,19.169609025296044,1390.6989951589528,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.40948538220354,33.85175615298822],[-84.4093114463146,33.851662531309564],[-84.40922223383637,33.85169372336146],[-84.40907066048337,33.851747220569465],[-84.40885215690795,33.851827484992796],[-84.4088610541714,33.85214412560094],[-84.40894577849534,33.85216638496764],[-84.40909294363433,33.851970148238],[-84.40948538220354,33.85175615298822]]]}"
000000000000000016b5,,,0.00951588,3.7714053359569284E-5,,,,,,LLC,b6008b56-c881-44b6-9d5d-9244e418b545,0.9899718572463525,0.003923531,0,0,525000,210000,0,525000,17 0158  LL131,Residential - Single Family,Kingswood,Kingswood,6.9,37922,CHOICE GROUP CONSULTING LLC,,17 0158  LL1318,0 NORTHSIDE DR,,ATLANTA,GA,30326,0.112165991,0.127124477,0.067193676,R2840,0 NORTHSIDE DR NW,ATLANTA,GA,30327,,42787.6062,893.6710633,525000,,Fulton,R-2,37.714053359569284,3923.5312911123638,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4078756139436,33.847600244984065],[-84.40784884154486,33.84759130648271],[-84.40781317171324,33.84757797468136],[-84.40777750185997,33.847564557967786],[-84.40775970700372,33.84756010127087],[-84.40773734319026,33.847551192625836],[-84.407724037118,33.84754676943913],[-84.40767938961258,33.84752895575936],[-84.40757237974427,33.847484290643315],[-84.40753222093444,33.84746651042115],[-84.40749655091068,33.84744867880815],[-84.40736725691282,33.84739069359693],[-84.40735835942327,33.84780986583195],[-84.4073538705992,33.84815316604718],[-84.4078756139436,33.84834048461919],[-84.4078756139436,33.847600244984065]]]}"
