system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000001876,,,0.2185484436725533,2.524740156679761E-4,,,,,,LLC,07e84432-cb6d-4b69-86ba-f772b29b913f,0.7810495999064121,9.022929910207498E-4,39280,98200,71900,28760,1,71900,14 01710003009,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87573,EVERYDAY INVESTMENTS USA3 LLC,,14 017100030092,3400 CHAPEL HILL RD STE 305,,STATHAM,GA,30666,0.013919055,0.097018442,0.133489461,R1618,625 KENNOLIA DR SW,ATLANTA,GA,30310,,12436.79688,468.6750944,170100,,Fulton,R-4,252.47401566797612,902.2929910207498,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44958605007712,33.73788411149174],[-84.4490821393753,33.73787959973107],[-84.4490821393753,33.738102564976096],[-84.44958605007712,33.73810707685291],[-84.44958605007712,33.73788411149174]]]}"
000000000000000018be,,,0.30264068275071954,2.3330695009991228E-4,,,,,,LLC,8051c312-3456-48d9-a426-8832c4a8891c,0.6969053779555461,5.372472291603978E-4,31200,78000,64700,25880,1,64700,14 01710005042,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87690,ATLANTA ITP PROPERTIES LLC,,14 017100050421,174 LAMONT DR,,DECATUR,GA,30030,0.013919055,0.097018442,0.133489461,R1618,1935 HANDLEY AVE SW,ATLANTA,GA,30310,,8274.085205,443.9246099,142700,,Fulton,R-4,233.30695009991229,537.2472291603979,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45104865617726,33.73499011201607],[-84.4506874134882,33.73498563406133],[-84.45096391252692,33.73532013085209],[-84.45103527982471,33.73540034890174],[-84.45104865617726,33.73499011201607]]]}"
000000000000000018df,,,0.47931488666347977,2.824963215039057E-4,,,,,,LLC,e288a1d0-556b-470b-9809-0d6794337e1b,0.519936632,3.064377717416657E-4,92840,232100,33900,13560,1,33900,14 01710005043,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87656,AMNL ASSET COMPANY 1 LLC,,14 017100050439,5001 PLAZA ON THE LK STE 200,,ATLANTA,GA,30310,0.013919055,0.097018442,0.133489461,R1618,1939 HANDLEY AVE SW,ATLANTA,GA,30310,,6434.154297,384.6529331,266000,,Fulton,R-4,282.49632150390573,306.4377717416657,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45104865617726,33.73499011201607],[-84.45103527982471,33.73540034890174],[-84.45111994327398,33.73540032232337],[-84.45118241953462,33.73540040528798],[-84.45118241953462,33.734994583561814],[-84.45104865617726,33.73499011201607]]]}"
00000000000000001a33,,,0.19653159573068069,1.4528680697212026E-4,,,,,,LLC,e65197ac-21a9-46c0-b34a-815d45014bd5,0.8029956989044321,5.936179405272007E-4,34280,85700,65700,26280,1,65700,14 01710003010,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87605,MB HOME SOLUTIONS LLC,,14 017100030100,235 SHADOWBROOK CT,,ROSWELL,GA,30075,0.013919055,0.097018442,0.133489461,R1618,635 KENNOLIA DR SW,ATLANTA,GA,30310,,8016.583007812501,410.9900366,151400,,Fulton,R-4,145.28680697212027,593.6179405272006,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44958605007712,33.737741389580535],[-84.4490821393753,33.73773696289836],[-84.4490821393753,33.73787959973107],[-84.44958605007712,33.73788411149174],[-84.44958605007712,33.737741389580535]]]}"
00000000000000001a95,,,0.32349475853871784,2.122778025715959E-4,,,,,,LLC,28f65444-5265-419c-a655-6baea9287332,0.6760691857517266,4.43637732450518E-4,23640,59100,62400,24960,1,62400,14 01710003014,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87576,ESTHER ENTERPRISES OF GEORGIA LLC,,14 017100030142,2288 FOXHOUND PKWY,,MARIETTA,GA,30062,0.013919055,0.097018442,0.133489461,R1618,1901 ROGERS AVE SW,ATLANTA,GA,30310,,6954.303223,394.5803004,121500,,Fulton,R-4,212.2778025715959,443.6377325,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4501077384689,33.737451561878046],[-84.44985806874038,33.73744707239943],[-84.44986247421481,33.7378573308036],[-84.44996508162566,33.73779044728557],[-84.4501077384689,33.737451561878046]]]}"
00000000000000001c42,,,0.1883072939603434,1.5811716596075137E-4,,,,,,LLC,6c37fe75-5082-4c47-8857-8bd60deae8ca,0.8103339214322776,6.804181635455766E-4,20760,51900,63700,25480,1,63700,14 01710005004,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87627,TWIN TOWERS FUND LLC,,14 017100050041,11770 HAYNES BRIDGE RD STE 205 472,,ATLANTA,GA,30310,0.013919055,0.097018442,0.133489461,R1618,1739 SHIRLEY ST SW,ATLANTA,GA,30310,,9051.57373,399.8005079,115600,,Fulton,R-4,158.11716596075138,680.4181635455766,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45091929790938,33.7369788864813],[-84.45054475805662,33.737112623749745],[-84.45054475805662,33.73727761800733],[-84.45054475805662,33.73728212325603],[-84.45054475805662,33.73728654349984],[-84.45054475805662,33.737291048748105],[-84.45054475805662,33.73729546899148],[-84.45054924357801,33.7372955002651],[-84.45054924357801,33.737299920508285],[-84.45055364900047,33.737304368430415],[-84.45055813452117,33.737308819946534],[-84.45056262004154,33.73731335646695],[-84.45056702546299,33.73731329914095],[-84.45057151098267,33.73731775065621],[-84.450575996502,33.73731778192886],[-84.45058040192245,33.73731780960701],[-84.45058488744111,33.73732226112162],[-84.45058937295943,33.7373222073891],[-84.45079442485847,33.73732222813131],[-84.45091929790938,33.7369788864813]]]}"
00000000000000001d0e,,,0.21447161109458662,1.645563702935097E-4,,,,,,LLC,5dd43d40-68fe-4ef2-a696-10a2857d94fe,0.785124171,6.023976003641005E-4,21040,52600,63400,25360,1,63400,14 01710004073,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87639,CHRYSALLIS DESIGN & RENOVATION LLC,,14 017100040737,670 BOULEVARD SE,,ATLANTA,GA,30312,0.013919055,0.097018442,0.133489461,R1618,1974 ROGERS AVE SW,ATLANTA,GA,30310,,8266.122803,390.3039304,116000,,Fulton,R-4,164.5563702935097,602.3976003641005,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45265836176029,33.73715279292601],[-84.45224811010205,33.73699668154347],[-84.45241310818588,33.73734452812544],[-84.4524577216656,33.73734457431275],[-84.45246661231909,33.73734454810896],[-84.45247550297121,33.73734452190446],[-84.45248447371794,33.737340079041466],[-84.45249336436736,33.737340052835506],[-84.45250225501543,33.73734011163366],[-84.45251563103297,33.73733561136526],[-84.45252011640342,33.737335642559984],[-84.45252900704742,33.737331196099746],[-84.45253797778597,33.73733117348306],[-84.45254686842726,33.737326727021056],[-84.45255135379533,33.73732225295773],[-84.4525602444346,33.73732222674625],[-84.45256472980164,33.73731775268208],[-84.45256921516834,33.73731336362232],[-84.45257810580489,33.73730883215178],[-84.4525869964401,33.7373043856851],[-84.45259596716976,33.73729994281028],[-84.45260037243827,33.73729546515044],[-84.45260485780224,33.737290991083036],[-84.45260934316588,33.73728660202008],[-84.45261374843338,33.73728212435894],[-84.45261823379634,33.737277650290224],[-84.45262712442546,33.73726869855862],[-84.45263160978737,33.737259804233325],[-84.45263609514896,33.737255330162625],[-84.45263609514896,33.737250909906905],[-84.45264050041446,33.737242011986545],[-84.45264498577535,33.73723753791449],[-84.45264498577535,33.73723303265296],[-84.45264947113591,33.7372241383232],[-84.45265387640042,33.73721524039948],[-84.45265387640042,33.737210735136834],[-84.45265387640042,33.73720631487893],[-84.45265836176029,33.73719742054604],[-84.45265836176029,33.73718849502374],[-84.45265836176029,33.737183989759785],[-84.45265836176029,33.73717506423619],[-84.45265836176029,33.73715279292601]]]}"
00000000000000001e93,,,0.3333388646657049,2.2700652127838596E-4,,,,,,LLC,ad773b48-25f0-4168-bed6-8cb2ebb90e0d,0.6655061210884393,4.532151676620922E-4,22800,57000,64900,25960,1,64900,14 01710005023,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87728,FYR SFR BORROWER LLC,,14 017100050231,3505 KOGER BLVD #400,,CHRISTIANSTED,VI,820,0.013919055,0.097018442,0.133489461,R1618,1994 PINE OAK DR SW,ATLANTA,GA,30310,,7261.863281,397.0412791,121900,,Fulton,R-4,227.00652127838597,453.2151676620922,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45333172251486,33.73543162040495],[-84.45317113224452,33.73543155837372],[-84.45316672701894,33.73584185687812],[-84.45332723720655,33.73584625071697],[-84.45333172251486,33.73543162040495]]]}"
00000000000000001f23,,,0.3029895807997421,2.2299833747721194E-4,,,,,,LLC,ddebe990-ced4-479a-9eb3-24961c1057db,0.6950298068541931,5.115373638146065E-4,42280,105700,64900,25960,1,64900,14 01710005017,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87569,7K PROPERTIES LLC,,14 017100050173,7000 GA 212,,COVINGTON,GA,30016,0.013919055,0.097018442,0.133489461,R1618,680 MONTEVISTA ST SW,ATLANTA,GA,30310,,7939.280762,409.5004643,170600,,Fulton,R-4,222.99833747721195,511.5373638146065,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45153468828012,33.73650173667495],[-84.4514811832956,33.73650180130123],[-84.45103527982471,33.73649726566669],[-84.45103079434054,33.73663995845844],[-84.4514811832956,33.73664444040357],[-84.45153468828012,33.73664446079137],[-84.45153468828012,33.73660875853133],[-84.45153468828012,33.73650173667495]]]}"
00000000000000001f59,,,0.3169880495880986,2.7340457251329067E-4,,,,,,LLC,0f48f14f-564e-4a7d-bf7f-bbc88bcd4d03,0.6822198854932108,5.884197729085003E-4,21680,54200,66000,26400,1,66000,14 01710007036,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87706,PERFECT INVESTMENTS LLC  ET AL,,14 017100070361,5845 LIVE OAK PKWY STE B2,,ATLANTA,GA,30310,0.013919055,0.097018442,0.133489461,R1618,1794 SHIRLEY ST SW,ATLANTA,GA,30310,,9217.233643,427.2505591,120200,,Fulton,R-4,273.40457251329065,588.4197729085002,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45038424024378,33.735507401045076],[-84.44987585083516,33.73549844250311],[-84.44987585083516,33.73557426804452],[-84.44987585083516,33.735663439482636],[-84.45038424024378,33.73567239810355],[-84.45038424024378,33.735507401045076]]]}"
00000000000000001f78,,,0.20902618572924647,1.656581068907298E-4,,,,,,LLC,613ae755-f921-4e26-8018-e15133a1d6e9,0.7897769392156041,6.259165671514529E-4,18000,45000,66000,26400,1,66000,14 01710007035,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87692,UPDATED PROPERTIES LLC,,14 017100070353,3670 MOYE TRL,,DULUTH,GA,30097,0.013919055,0.097018442,0.133489461,R1618,1802 SHIRLEY ST SW,ATLANTA,GA,30310,,8496.801514,417.9094956,111000,,Fulton,R-4,165.6581068907298,625.9165671514529,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45038424024378,33.735507401045076],[-84.45038424024378,33.735355749705356],[-84.44987585083516,33.73534687624234],[-84.44987585083516,33.73549844250311],[-84.45038424024378,33.735507401045076]]]}"
00000000000000002183,,,0.3629354183251224,4.2802385891430516E-4,,,,,,LLC,bb6f25ff-0257-46c8-bf34-49e8539fc251,0.6366597816005755,7.50837649832519E-4,38640,96600,73300,29320,1,73300,14 01710007030,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87722,RNTR 1 LLC,,14 017100070304,3495 PIEDMONT RD BLDG 11,,ATLANTA,GA,30305,0.013919055,0.097018442,0.133489461,R1618,0 KENNOLIA DR SW,ATLANTA,GA,30310,,12536.77246,585.5391123,169900,,Fulton,R-4,428.02385891430515,750.8376498,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44888597267968,33.735627767053096],[-84.44809673351808,33.73562328062867],[-84.44809673351808,33.73563220625432],[-84.44809224780893,33.73576597416612],[-84.44888597267968,33.735774912382674],[-84.44888597267968,33.735627767053096]]]}"
00000000000000002215,,,0.09136071,8.677712042693999E-5,,,,,,LLC,908e105a-de83-493b-ab2a-ad46ddf11b76,0.9069065942324968,8.614068604087137E-4,27640,69100,42500,17000,1,42500,14 01710014004,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87992,R F ABERNATHY PROPERTIES LLC,,14 017100140040,1827 S GORDON ST SW,,ATLANTA,GA,30310,0.013919055,0.097018442,0.133489461,R1618,1827 SOUTH GORDON ST SW,ATLANTA,GA,30310,,10186.4187,458.6614827633579,111600,,Fulton,R-4,86.77712042693999,861.4068604087137,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44754819282169,33.73710375682157],[-84.4469953214036,33.737112679441125],[-84.44696856684449,33.73727315650924],[-84.44752143851503,33.737277664834785],[-84.44754819282169,33.73710375682157]]]}"
00000000000000002251,,,0.13181087366062044,2.137550867191717E-4,,,,,,LLC,00bc14a9-0fd7-46e1-8660-47d8094f298f,0.8675905676114244,0.001406954,51440,128600,51300,20520,1,51300,14 01710014009,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87948,AMNI ASSET COMPANY 1 LLC,,14 017100140099,5001 PLAZA ON THE LK # 200,,ATLANTA,GA,30311,0.013919055,0.097018442,0.133489461,R1618,1847 SOUTH GORDON ST SW,ATLANTA,GA,30310,,17407.16724,707.667654,179900,,Fulton,R-4,213.75508671917171,1406.9544633624614,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44809224780893,33.73628773851098],[-84.44713349969555,33.736292211420114],[-84.44710674519953,33.736457195249436],[-84.4480877620994,33.736448282127064],[-84.4480877620994,33.73643043103081],[-84.44809224780893,33.73628773851098]]]}"
0000000000000000228a,,,0.18696769806399033,1.4616544384874554E-4,,,,,,LLC,f42d3aab-7454-4d94-b086-e264b438faf2,0.8095914545488136,6.329130406781739E-4,80160,200400,33100,13240,1,33100,14 01710004050,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87619,CALLOWAY ACQUISITION GROUP LLC,,14 017100040505,320 SPRING ST,,ATLANTA,GA,30310,0.013919055,0.097018442,0.133489461,R1618,1959 PINE OAK DR SW,ATLANTA,GA,30310,,8411.981934,383.6578234,233500,,Fulton,R-4,146.16544384874553,632.9130406781738,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45209208236021,33.7362966328715],[-84.45199396408587,33.73608702712243],[-84.45193597410605,33.735962187017236],[-84.45189584564717,33.73596217190376],[-84.45188695490705,33.735962198076365],[-84.45187798406882,33.73596222065494],[-84.45187357874596,33.73596219303427],[-84.45186460790566,33.735962215611764],[-84.4518557171608,33.735966662094576],[-84.4518468264146,33.735966688263936],[-84.45184234099257,33.735966657048685],[-84.45183345024434,33.73597110352936],[-84.45182447939789,33.735971126103536],[-84.45182007407101,33.73597560379882],[-84.45181110322252,33.73598004668373],[-84.45180221246954,33.7359800728494],[-84.45179772704411,33.735984546949844],[-84.4517888362891,33.73598899342571],[-84.45178435086262,33.7359933825191],[-84.45177994553272,33.73599343990057],[-84.4517709746781,33.73599788278103],[-84.4517665693472,33.73600236047252],[-84.45176208391902,33.73600683457017],[-84.4517531931586,33.736011281041726],[-84.45174870772941,33.73601575513832],[-84.45174422229987,33.73602014422849],[-84.45173981696695,33.73602462191763],[-84.45173533153674,33.73602909601289],[-84.45173084610617,33.73603799041643],[-84.45172644077225,33.73604246810402],[-84.45172195534101,33.736046942197724],[-84.45171746990943,33.7360558365988],[-84.45171746990943,33.73606034191231],[-84.4517130645745,33.73606473459221],[-84.45170857914222,33.73607371399695],[-84.45170857914222,33.73607813430365],[-84.45170409370962,33.736087028700936],[-84.45170409370962,33.73609153401287],[-84.45169968837368,33.73610043200203],[-84.45169968837368,33.736109357618474],[-84.45169968837368,33.73611828323407],[-84.45169968837368,33.73612270353862],[-84.45169968837368,33.73618067751357],[-84.45199396408587,33.736269874667734],[-84.45209208236021,33.7362966328715]]]}"
000000000000000024a2,,,0.4371867320093912,6.197562247386148E-4,,,,,,LLC,db091604-da11-47f2-8592-f49b59a8b37f,0.5623810586344236,7.97231791920641E-4,34400,86000,48200,19280,1,48200,14 01710014014,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,88001,SOUTH GORDON STREET PROPERTY TRUST,,14 017100140149,10274 FAIRFAX DR,,CRESWELL,NC,27928,0.013919055,0.097018442,0.133489461,R1618,1877 SOUTH GORDON ST SW,ATLANTA,GA,30310,,15380.48022,629.2095125,134200,,Fulton,R-4,619.7562247386148,797.2317919,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44809673351808,33.73562328062867],[-84.44809673351808,33.73546729455741],[-84.44727624353672,33.73547168576393],[-84.44724500333184,33.73563672473339],[-84.44809673351808,33.73563220625432],[-84.44809673351808,33.73562328062867]]]}"
00000000000000002545,,,0.097519989,1.249272693046168E-4,,,,,,LLC,cd8aeaf3-619f-4433-b528-3efab3431c55,0.9028536454199931,0.001156594,36800,92000,73700,29480,1,73700,14 01710007015,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87696,VALOR HOMES ONE ONE ONE LLC,,14 017100070155,120 MILLBROOK VILLAGE DR STE E,,PEACHTREE CITY,GA,30269,0.013919055,0.097018442,0.133489461,R1618,761 KENNOLIA DR SW,ATLANTA,GA,30310,,13675.52417,597.4819174,165700,,Fulton,R-4,124.9272693046168,1156.594069,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44988033640777,33.73425881948085],[-84.44951468101371,33.734258815699945],[-84.44926941427669,33.734258858748994],[-84.4490821393753,33.73425886899144],[-84.4490821393753,33.73441494225796],[-84.44988033640777,33.73441489288816],[-84.44988033640776,33.734298942952464],[-84.44988033640777,33.73425881948085]]]}"
000000000000000025a8,,,0.31803153814691026,3.461397820866576E-4,,,,,,LLC,4631e71f-4449-4ab6-ad01-74b4fc59f234,0.6823526327186472,7.426602813409821E-4,32760,81900,73600,29440,1,73600,14 01710004065,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87618,VALOR HOMES ONE ZERO ONE  LLC,,14 017100040653,120 MILLBROOK VILLAGAE  DR,,PEACHTREE CITY,GA,30269,0.013919055,0.097018442,0.133489461,R1618,1993 PINE OAK DR SW,ATLANTA,GA,30310,,11611.15063,494.3737671,155500,,Fulton,R-4,346.1397820866576,742.6602813409821,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45334061303566,33.73597112970075],[-84.45301062162906,33.735971120098725],[-84.45300173105818,33.73597114636],[-84.4529972457246,33.73597111519106],[-84.45298835515166,33.735971141451266],[-84.45298386981706,33.73597111028178],[-84.4529749792421,33.73597113654094],[-84.45297049390646,33.73597561069487],[-84.45296160332948,33.7359755519468],[-84.45295263265584,33.73597557461157],[-84.45294822741381,33.73598005235683],[-84.45293485149509,33.73598004744156],[-84.45293036615638,33.7359845215932],[-84.45292588081733,33.73598449042133],[-84.45291699023358,33.73598893699267],[-84.4529125048935,33.73599341114305],[-84.45290809964845,33.73599346856909],[-84.45290361430771,33.73599785771274],[-84.45289472372058,33.73600230428143],[-84.45288575303667,33.736006832262575],[-84.45287686244683,33.736011278829224],[-84.45334061303566,33.73639471438683],[-84.45334061303566,33.73597112970075]]]}"
0000000000000000275f,,,0.18039277606495796,1.600551442560027E-4,,,,,,LLC,d0947445-898e-4564-b074-48ae6f91b020,0.817167228,7.250391141751229E-4,12040,30100,47000,18800,1,47000,14 01710009013,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87834,BBI GROUP LLC,,14 017100090138,70 HAMBY RD SE,,MARIETTA,GA,30067,0.013919055,0.097018442,0.133489461,R1618,1809 SOUTH GORDON ST SW,ATLANTA,GA,30310,,9616.841309,452.587509,77100,,Fulton,R-4,160.05514425600268,725.0391141751229,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44745014703942,33.73775473755982],[-84.44689719459261,33.73772803898529],[-84.44687043998869,33.73788409474093],[-84.44743228410553,33.7379063475043],[-84.44745014703942,33.73775473755982]]]}"
00000000000000002767,,,0.080924337,9.309413565631008E-5,,,,,,LLC,722eb7d3-87db-437b-aba2-a244d02cd027,0.9177792409649281,0.001055799,85680,214200,73300,29320,1,73300,14 01710007023,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87698,KENNOLIA 760 LLC,,14 017100070239,4002 HIGHWAY 78 STE 530 295,,SNELLVILLE,GA,30039,0.013919055,0.097018442,0.133489461,R1618,760 KENNOLIA DR SW,ATLANTA,GA,30310,,12329.348632812502,579.4146231060171,287500,,Fulton,R-4,93.09413565631007,1055.799388873575,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44888597267968,33.7342588198638],[-84.44858719568273,33.73425883990163],[-84.44831517111861,33.73425887003024],[-84.44810562483346,33.73425439371316],[-84.44810562483346,33.73437476384077],[-84.44810113912497,33.73439708934683],[-84.44888597267968,33.7344059673461],[-84.44888597267968,33.7342588198638]]]}"
00000000000000002a0e,,,0.3903160144063793,2.6648937378175117E-4,,,,,,LLC,e36a1c62-13ae-4bfd-8f84-6f81e9d086c8,0.6092019913373805,4.15934399783728E-4,27680,69200,63300,25320,1,63300,14 01710002041,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87479,TOPS HOUSING LLC,,14 017100020416,P O BOX 5153,,ALPHARETTA,GA,30023,0.013919055,0.097018442,0.133489461,R1618,1693 SHIRLEY ST SW,ATLANTA,GA,30310,,7427.412598,404.3271563,132500,,Fulton,R-4,266.48937378175117,415.9343998,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45103079434054,33.73833894437343],[-84.4505402725349,33.73833002393185],[-84.4505402725349,33.73843253838352],[-84.4505402725349,33.7385529884705],[-84.45092378340209,33.73842807179407],[-84.45096391252692,33.7384191619803],[-84.45103079434054,33.73833894437343]]]}"
00000000000000002a98,,,0.086415731,4.937560352320765E-5,,,,,,LLC,dd149883-f4d4-4413-8dd7-33da5871bfc9,0.9131336385179095,5.217397785816706E-4,21360,53400,66800,26720,1,66800,14 01710002047,Residential - Single Family,Westwood Terrace,Westwood Terrace,93.4,87533,JOCO LLC,,14 017100020473,2931 PIEDMONT RD NE STE C,,ATLANTA,GA,30305,0.013919055,0.097018442,0.133489461,R1618,1927 ROGERS AVE SW,ATLANTA,GA,30310,,6215.297607,389.9059134780109,120200,,Fulton,R-4,49.375603523207644,521.7397785816706,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4510441706941,33.73746493662289],[-84.45081228676725,33.73746048209332],[-84.45096391252692,33.73780823841143],[-84.45103527982471,33.73787961409251],[-84.45103968521062,33.73787964175519],[-84.45103968521062,33.73768345186734],[-84.4510441706941,33.73746493662289]]]}"
